trade_partner,sku,product_type,total_quantity,mean_quantity,median_quantity,total_gross_sales,mean_gross_sales,median_gross_sales,total_dcm,mean_dcm,median_dcm,total_demand,mean_demand,median_demand,mean_total_variable_cost,median_total_variable_cost,mean_price_final,median_price_final,mean_price_list,median_price_list,price_final_var,quantity_var,price_final_std,price_final_var_coeff,quantity_std,quantity_var_coeff
COPPEL,7MWED2040JM,Dryer,8.0,1.3333333333333333,1.0,0.0,0.0,0.0,-41608.32,-6934.72,-5067.68,132692.0,22115.333333333332,17899.0,5156.586666666667,5067.68,16586.5,17899.0,18049.0,17899.0,2751000.0,1.0666666666666667,1658.613879117138,165.85777590208906,1.0327955589886444,0.8
COPPEL,7MWED7120LC,Dryer,4.0,1.0,1.0,0.0,0.0,0.0,-31668.26188235294,-7917.065470588235,-7917.065470588235,96596.0,24149.0,24149.0,7917.065470588235,7917.065470588235,24149.0,18499.0,29799.0,29799.0,42563333.333333336,0.0,6524.058041842772,1762.5298494071528,0.0,0.0
COPPEL,7MWET4027HW,Washing Machine,39.0,0.9285714285714286,1.0,0.0,0.0,0.0,-484225.30500000005,-11529.17392857143,-11953.09,1178561.0,28060.97619047619,26599.0,12485.09023809524,12582.2,30219.51282051282,27199.0,35019.51282051282,32999.0,28167433.217189334,0.8484320557491289,5307.2999931405175,932.0942195358442,0.9211037160652046,0.9136960600375235
COPPEL,7MWFC5090KC,Washing Machine,2.0,0.08,0.0,0.0,0.0,0.0,-13634.400000000001,-545.3760000000001,0.0,36198.0,1447.92,0.0,6817.200000000001,6817.200000000001,18099.0,17699.0,27199.0,27199.0,14183433.333333334,0.07666666666666663,3766.0899263471306,783.658397333186,0.2768874620972691,0.9583333333333329
COPPEL,7MWFC6820LW,Washing Machine,15.0,1.5,1.0,0.0,0.0,0.0,-201974.5325,-20197.45325,-13815.847500000002,433585.0,43358.5,41999.0,13421.109000000002,13815.847500000002,28905.666666666668,26199.0,36799.0,35999.0,40188444.44444445,0.5,6339.43565662153,1390.3310000730346,0.7071067811865476,0.3333333333333333
COPPEL,7MWGD1730JQ,Dryer,952.0,22.666666666666668,21.0,0.0,0.0,0.0,-5096640.766800308,-121348.58968572161,-114009.82415584412,10113648.0,240801.14285714287,241481.0,5335.720703208429,5407.920027974295,10623.579831932773,10199.0,14762.025210084033,15299.0,3455150.987224158,235.30081300813006,1858.8036440743701,325.2341528830545,15.339518017464892,10.380918220946914
COPPEL,7MWGD1930JM,Dryer,4608.0,63.12328767123287,44.0,0.0,0.0,0.0,-22619896.12931459,-309861.5908125286,-212070.7307641196,47878692.0,655872.493150685,448756.0,4922.9141465848525,4867.594426229508,10390.341145833334,10199.0,14682.506944444445,14499.0,1536171.9939117199,2822.1373668188735,1239.424057339424,147.8461556122963,53.12379285046271,44.70833936149691
COPPEL,7MWGD2040JM,Dryer,41.0,2.5625,1.0,0.0,0.0,0.0,-210896.73142857145,-13181.045714285716,-5570.571249999999,590259.0,36891.1875,18499.0,5295.920744047618,5321.073124999999,14396.560975609756,13999.0,18016.073170731706,17899.0,7433166.666666667,5.595833333333333,2726.383440873031,516.3154366698913,2.365551380404436,2.183739837398374
COPPEL,7MWGD2140JB,Dryer,69.0,2.5555555555555554,2.0,0.0,0.0,0.0,-378606.3267424243,-14022.456546015714,-10993.48409090909,1025031.0,37964.11111111111,25998.0,5476.088352974188,5496.742045454545,14855.521739130434,13399.0,20399.0,20399.0,11720769.23076923,3.871794871794872,3423.560899234776,788.9840179692877,1.9676876967127868,1.5150501672240804
COPPEL,7MWGD5622HW,Dryer,34.0,0.4657534246575342,0.0,0.0,0.0,0.0,-179925.52916666667,-2464.733276255708,0.0,729266.0,9989.945205479453,0.0,5091.434739236792,5140.729404761904,21449.0,19499.0,27199.0,27199.0,9684398.782343982,0.6689497716894983,3111.976668026928,451.5081720520295,0.8178934965443229,1.436274509803923
COPPEL,7MWGD6621HC,Dryer,6.0,0.6,0.5,0.0,0.0,0.0,-31101.412898809525,-3110.1412898809526,-2441.8464672619048,131694.0,13169.4,7499.5,5140.729404761905,5140.729404761904,21949.0,23199.0,38215.666666666664,37999.0,85439555.55555555,0.4888888888888888,9243.351965361675,3892.6400089095428,0.699205898780101,0.8148148148148148
COPPEL,7MWGD7120LC,Dryer,5.0,0.14285714285714285,0.0,0.0,0.0,0.0,-40813.157999999996,-1166.0902285714285,0.0,130395.0,3725.5714285714284,0.0,7728.205828571427,7602.451,26079.0,29799.0,29799.0,29799.0,2471142.8571428624,0.18487394957983175,1571.9869137950425,94.75604345039542,0.42996970774675713,1.2941176470588223
COPPEL,7MWGD7120LW,Dryer,14.0,1.2727272727272727,1.0,0.0,0.0,0.0,-110967.32499999998,-10087.938636363635,-8031.589999999999,272286.0,24753.272727272728,25099.0,7942.199999999998,8031.589999999999,19449.0,17599.0,27199.0,25799.0,23803636.363636367,0.21818181818181817,4878.897043762695,1223.9002706378924,0.46709936649691375,0.17142857142857143
COPPEL,7MWGT4027HW,Washing Machine,32.0,1.103448275862069,1.0,0.0,0.0,0.0,-427319.9,-14735.168965517241,-13702.794,1046668.0,36092.0,32999.0,13138.353034482758,13702.794,32708.375,32999.0,35861.5,32999.0,33379211.82266011,0.8103448275862072,5777.4745194297575,1020.5096346932586,0.9001915504970079,0.7343750000000002
COPPEL,7MWTW1904LM,Washing Machine,5084.0,54.08510638297872,49.5,0.0,0.0,0.0,-27443525.704466857,-291952.4011113495,-265787.1454635705,63500216.0,675534.2127659575,605451.5,5477.550662048716,5337.898,12490.207710464201,11999.0,17199.0,17199.0,3745303.1342942156,1033.4980553649052,1935.2785676212652,299.8591553570746,32.148064566391945,19.108736664890067
COPPEL,7MWTW7120LC,Washing Machine,8.0,1.6,1.0,0.0,0.0,0.0,-75564.71999999999,-15112.943999999998,-9445.59,210992.0,42198.4,26999.0,9445.59,9445.59,26374.0,25999.0,31999.0,31999.0,300000.0,1.8000000000000003,547.7225575051662,11.374838856449534,1.3416407864998738,1.125
COPPEL,7UMC5165GZ,Microwave,5.0,0.7142857142857143,1.0,0.0,0.0,0.0,-8109.911,-1158.5587142857144,-1653.477,30795.0,4399.285714285715,5999.0,1585.988142857143,1653.477,6159.0,6099.0,7599.0,7599.0,1069047.6190476192,0.23809523809523814,1033.9475900874372,173.5748691423314,0.48795003647426666,0.33333333333333337
COPPEL,7UMC5225GZ,Microwave,38.0,1.52,1.0,0.0,0.0,0.0,-95896.08473684211,-3835.8433894736845,-2549.19,268362.0,10734.48,7599.0,2519.9757894736845,2549.19,7062.1578947368425,6999.0,8999.0,8999.0,738433.3333333334,0.5100000000000001,859.3214377247511,104.56199710341504,0.7141428428542851,0.3355263157894738
COPPEL,8MWTW1612MJQ,Washing Machine,2739.0,76.08333333333333,37.5,0.0,0.0,0.0,-12484231.795993898,-346784.2165553861,-162881.25,26671261.0,740868.3611111111,351462.0,4530.705962709692,4362.655862068966,9737.590726542534,9499.0,12599.0,12599.0,2191642.8571428573,9813.849999999993,1480.4198246250478,225.07034015805576,99.06487773171676,128.98817086527922
COPPEL,8MWTW1713MJQ,Washing Machine,31849.0,248.8203125,210.0,0.0,0.0,0.0,-138212130.6775151,-1079782.2709180866,-926912.8646744594,295667351.0,2309901.1796875,1997555.0,4380.942111930062,4153.31162255466,9283.410813526327,9499.0,13499.0,13499.0,2230383.8582677166,45231.45564714567,1493.4469720307168,240.25478383634083,212.6768808477914,181.78361401722645
COPPEL,8MWTW1813MJM,Washing Machine,24900.0,194.53125,164.5,0.0,0.0,0.0,-108685560.6719521,-849105.9427496258,-732734.7540289691,252926800.0,1975990.625,1695571.5,4353.015536873295,4181.08759632373,10157.70281124498,10199.0,13999.0,13999.0,1123324.311023622,15132.030511811023,1059.8699500521855,110.58842062006947,123.01231853684827,77.78714479967113
COPPEL,8MWTW1823WJM,Washing Machine,325.0,4.166666666666667,2.0,0.0,0.0,0.0,-1479151.54,-18963.48128205128,-9367.365,3774675.0,48393.269230769234,24798.0,4572.166250000002,4683.6825,11614.384615384615,11199.0,14731.307692307691,14499.0,1654725.2747252749,42.66017316017322,1286.3612535851953,142.47205767005485,6.531475572960005,10.238441558441572
COPPEL,8MWTW1934MJM,Washing Machine,10129.0,133.27631578947367,108.0,0.0,0.0,0.0,-48991778.72442682,-644628.6674266687,-508547.70908915024,117427771.0,1545102.25,1277399.5,4794.065474947016,4975.784064909035,11593.224503899693,11499.0,14999.0,14999.0,2184098.2456140355,14536.362631578948,1477.869495460961,188.39437163313409,120.56683885537909,109.06936124000397
COPPEL,8MWTW1934WJM,Washing Machine,73.0,2.92,2.0,0.0,0.0,0.0,-355363.47,-14214.538799999998,-9733.5,948427.0,37937.08,23198.0,4868.5644,4866.75,12992.150684931506,12999.0,16799.0,16799.0,4835900.0,14.076666666666668,2199.0679843970265,372.21704991528077,3.751888413408196,4.820776255707763
COPPEL,8MWTW2024WJM,Washing Machine,52809.0,412.5703125,303.0,0.0,0.0,0.0,-234376614.92518997,-1831067.3041030467,-1333678.4504623136,563331691.0,4401028.8359375,3608548.0,4514.161810630247,4325.975058687958,10667.342517373932,10999.0,16504.756594519873,16499.0,4332750.369094488,121350.93989911418,2081.525971275518,406.1696117882898,348.35461802467063,294.1339602546273
COPPEL,8MWTW2031WJM,Washing Machine,1198.0,299.5,244.5,0.0,0.0,0.0,-5696247.526666666,-1424061.8816666666,-1162450.8,13867802.0,3466950.5,2857505.5,4755.409166666666,4754.4,11575.79465776294,11499.0,16499.0,16499.0,62500.0,43761.666666666664,250.0,5.399197363792762,209.19289344207337,146.11574846967167
COPPEL,8MWTW2224MPM,Washing Machine,5704.0,335.52941176470586,330.0,0.0,0.0,0.0,-24053545.31420661,-1414914.4302474477,-1356896.2918406075,61535396.0,3619729.1764705884,3749625.0,4188.399439410186,4111.806944971538,10788.112903225807,10199.0,17499.0,17499.0,10278676.470588237,87922.51470588236,3206.0375029915413,952.7779846941312,296.51730928544856,262.0411553295933
COPPEL,8MWTW2224WJM,Washing Machine,44596.0,359.64516129032256,292.0,0.0,0.0,0.0,-205150796.43015844,-1654441.9066948262,-1328489.0116482284,543095604.0,4379803.258064516,3707725.0,4546.543694047737,4384.845201171019,12178.123688223159,12499.0,17999.0,17999.0,2649092.578022555,103108.73485444533,1627.6033233016437,217.52879555529208,321.1054886706942,286.6957377780792
COPPEL,8MWTW2423WPM,Washing Machine,22206.0,321.82608695652175,278.0,0.0,0.0,0.0,-96159510.55889486,-1393616.0950564472,-1189759.7266841638,289863894.0,4200926.0,3641111.0,4338.049206885478,4313.483736903376,13053.404215077006,13499.0,20899.0,20899.0,1758418.584825232,33753.8516624041,1326.053763927101,134.70957888473376,183.7222133069491,104.88227347139885
COPPEL,8MWTW2640WJB,Washing Machine,4.0,0.36363636363636365,0.0,0.0,0.0,0.0,-19843.18,-1803.9254545454546,0.0,82296.0,7481.454545454545,0.0,4751.949090909092,4597.81,20574.0,18999.0,27299.0,27299.0,30398909.090909086,0.4545454545454543,5513.520571368995,1477.5400549678764,0.6741998624632419,1.2499999999999993
COPPEL,8MWTW2654WRM,Washing Machine,1751.0,97.27777777777777,96.0,0.0,0.0,0.0,-7916620.663843768,-439812.25910243153,-434035.1706047982,26282749.0,1460152.7222222222,1413652.5,4521.199693799981,4521.199693799981,15010.136493432325,14499.0,21915.047972587094,21999.0,759379.0849673201,1659.5065359477128,871.4235967469093,50.59108458471287,40.73704132540448,17.0594618201364
COPPEL,8MWTWLA31WJG,Washing Machine,166.0,4.256410256410256,2.0,0.0,0.0,0.0,-849723.5475,-21787.783269230767,-10248.525,2696234.0,69134.20512820513,31998.0,5101.363012820515,5124.2625,16242.373493975903,15999.0,21209.843373493975,22099.0,6417651.821862344,27.87989203778677,2533.308473491206,395.11785788219754,5.28014128956667,6.55009511731135
COPPEL,8MWTWLA41WJG,Washing Machine,417.0,5.024096385542169,4.0,0.0,0.0,0.0,-2215649.132287301,-26694.567858883147,-18123.04444444444,7287183.0,87797.38554216867,55996.0,5070.194264486517,5392.0125,17475.258992805757,16999.0,22403.796163069543,23399.0,9963000.293858366,39.804290332060035,3156.4220715643155,570.1203225634567,6.309064140747028,7.922676492951997
COPPEL,ABR7140G,Ranges,82.0,1.7083333333333333,0.0,0.0,0.0,0.0,-326292.30000000005,-6797.756250000001,0.0,808418.0,16842.041666666668,0.0,4082.457291666668,4169.500000000002,9858.756097560976,10299.0,13499.0,13499.0,1947442.3758865243,18.63652482269506,1395.5079275613323,197.534288972654,4.317004149024536,10.909185262065401
COPPEL,AE6600D,Ranges,14.0,0.9333333333333333,1.0,0.0,0.0,0.0,-58714.94499999999,-3914.329666666666,-4244.1,180686.0,12045.733333333334,13299.0,4143.376333333334,4244.1,12906.142857142857,13299.0,14499.0,14999.0,1242571.4285714286,0.20952380952380953,1114.7068801130765,96.27752011777338,0.45773770821706344,0.22448979591836735
COPPEL,AF5001Z,Ranges,23.0,2.5555555555555554,1.0,0.0,0.0,0.0,-63830.79000000001,-7092.310000000001,-2716.84,163477.0,18164.11111111111,8399.0,2728.3566666666675,2716.2100000000005,7107.695652173913,6999.0,8085.95652173913,7999.0,669444.4444444444,7.027777777777779,818.1958472422384,94.18586236731907,2.6509956200978113,2.7500000000000004
COPPEL,AF5333B,Ranges,17510.0,282.4193548387097,196.5,0.0,0.0,0.0,-51036030.38415202,-823161.7803895486,-582697.2873396861,114845690.0,1852349.8387096773,1424662.5,2912.190583713977,2952.821234567902,6558.862935465449,6499.0,8777.343803540834,8699.0,507078.26546800666,63478.083553675264,712.0942813055071,77.31191678455497,251.94857323206907,224.76534439336757
COPPEL,AF5333D,Ranges,9486.0,145.93846153846152,116.0,0.0,0.0,0.0,-28029763.42594971,-431227.12962999556,-345118.8622831051,69956014.0,1076246.3692307693,903887.0,2967.829337230042,3013.1874019607835,7374.658865696816,7299.0,9062.651697238034,8999.0,368759.61538461526,8246.183653846154,607.2558072053451,50.00361672319496,90.80849989866672,56.50452640733713
COPPEL,AF5334D,Ranges,692.0,13.568627450980392,12.0,0.0,0.0,0.0,-2125824.198482726,-41682.827421229915,-37535.623125,6124108.0,120080.54901960785,113087.0,3098.961820560928,3079.7117647058817,8849.86705202312,8699.0,10003.046242774566,9999.0,587584.3137254902,87.37019607843138,766.5404840747096,66.3947051714371,9.347202580367636,6.439132947976879
COPPEL,AF5372D,Ranges,39.0,5.571428571428571,8.0,0.0,0.0,0.0,-139100.30884615384,-19871.472692307692,-26242.698461538468,389961.0,55708.71428571428,79992.0,3350.607197802198,3280.3373076923085,9999.0,9999.0,9999.0,9999.0,952380.9523809524,23.28571428571428,975.9000729485332,95.24762000009525,4.825527358301295,4.179487179487179
COPPEL,AF5572D,Ranges,7.0,1.0,1.0,0.0,0.0,0.0,-26442.350444650277,-3777.4786349500396,-3777.47863495004,85093.0,12156.142857142857,12699.0,3777.4786349500396,3777.47863495004,12156.142857142857,12699.0,14899.0,14899.0,946190.4761904762,0.0,972.7232269204206,77.83640644157961,0.0,0.0
COPPEL,AF6272D,Ranges,14.0,1.2727272727272727,1.0,0.0,0.0,0.0,-47044.41,-4276.764545454545,-3360.315,161786.0,14707.818181818182,12299.0,3360.3150000000005,3360.315,11556.142857142857,12299.0,11913.285714285714,12299.0,2638727.2727272725,0.21818181818181817,1624.4159789682176,228.33979341959017,0.46709936649691375,0.17142857142857143
COPPEL,AF6413D,Ranges,8.0,0.5333333333333333,1.0,0.0,0.0,0.0,-29926.45299261367,-1995.0968661742447,-3740.806624076709,82192.0,5479.466666666666,9499.0,3574.548551895522,3740.806624076709,10274.0,9499.0,13149.0,12999.0,3268380.952380951,0.2666666666666667,1807.866408886716,318.1215643742409,0.5163977794943223,0.5000000000000001
COPPEL,AF6423D,Ranges,9.0,1.125,1.0,0.0,0.0,0.0,-35114.601992032345,-4389.325249004043,-3985.981847744212,131491.0,16436.375,14899.0,3891.077518036016,3985.981847744212,14610.111111111111,14299.0,15499.0,15499.0,522857.14285714284,0.125,723.0886134196436,35.78734883539015,0.3535533905932738,0.1111111111111111
COPPEL,AF6462D,Ranges,409.0,3.6517857142857144,1.0,0.0,0.0,0.0,-1378857.7599999998,-12311.229999999998,-3473.61,3612591.0,32255.276785714286,11899.0,3308.1999999999994,3308.2,8832.740831295843,8399.0,12899.0,12899.0,3217502.413127412,79.63441119691137,1793.7397841179227,364.2699898685214,8.923811472510575,21.806978127271574
COPPEL,AF7420D,Ranges,103.0,1.355263157894737,0.5,0.0,0.0,0.0,-380985.7023249611,-5012.9697674336985,-1708.8593824773986,952997.0,12539.434210526315,4399.5,3564.462922452856,3597.5986999524184,9252.398058252427,9099.0,12499.0,12499.0,2020959.6491228065,12.685438596491249,1421.6046036513833,218.425497519561,3.561662336113749,9.360129449838203
COPPEL,AFR2110B,Ranges,39.0,1.56,1.0,0.0,0.0,0.0,-106577.17,-4263.0868,-2718.52,293961.0,11758.44,7499.0,2793.9214000000006,2861.6000000000004,7537.461538461538,6999.0,9542.589743589744,9599.0,577566.6666666666,4.839999999999998,759.9780698590365,76.6261510880695,2.1999999999999997,3.1025641025641013
COPPEL,AFR2110G,Ranges,97.0,4.217391304347826,3.0,0.0,0.0,0.0,-301256.3333333334,-13098.101449275364,-9025.7,732303.0,31839.260869565216,22497.0,3055.4648550724633,3008.5666666666666,7549.515463917526,7499.0,9899.0,9899.0,247470.35573122557,14.26877470355731,497.4639240500014,32.77963425785348,3.7774031693158343,3.38331771321462
COPPEL,AFR4010B,Ranges,16535.0,246.7910447761194,213.0,0.0,0.0,0.0,-47638597.09347308,-711023.837216016,-616178.17,108806065.0,1623971.119402985,1490787.0,2859.321025487447,2834.583147268409,6580.348654369519,6499.0,8799.0,8799.0,452885.5721393032,41590.07688828584,672.9677348426916,68.82394777647164,203.9364530639038,168.52344430088607
COPPEL,AFR4010G,Ranges,10375.0,154.8507462686567,125.0,0.0,0.0,0.0,-30564995.665068395,-456193.96515027457,-353393.6753892214,72707125.0,1085180.9701492537,905076.0,2902.563042065042,2874.725513100438,7007.915662650603,7199.0,9199.0,9199.0,326128.4486657619,13408.462234283128,571.0765698798734,46.53715375085014,115.79491454413328,86.58958744067178
COPPEL,AFR4112B,Ranges,855.0,13.153846153846153,10.0,0.0,0.0,0.0,-2557781.6317163366,-39350.486641789794,-28561.784545454542,7331845.0,112797.61538461539,86392.0,2959.7466043174363,2958.262,8575.25730994152,8299.0,10799.0,10799.0,1152802.884615384,166.13221153846155,1073.686585841224,134.43362023421844,12.889228508272383,12.629934210526317
COPPEL,AFR7148G,Ranges,3533.0,73.60416666666667,19.5,0.0,0.0,0.0,-13746302.8452954,-286381.3092769875,-75620.44318181819,28130267.0,586047.2291666666,177230.5,3977.216754588635,3910.081527607361,7962.147466742145,7899.0,14999.0,14999.0,1369960.1063829786,15161.776152482282,1170.4529492393015,172.05912250498952,123.13316430792429,205.99073176313317
COPPEL,AFR7149G,Ranges,26.0,0.7647058823529411,0.0,0.0,0.0,0.0,-109979.09166666667,-3234.679166666667,0.0,302074.0,8884.529411764706,0.0,4151.709460784315,4057.545,11618.23076923077,11699.0,16599.0,16599.0,5982709.447415332,2.6096256684491963,2445.957777112134,514.9415230466661,1.6154335852795672,3.4125874125874107
COPPEL,AH5510S,Range Hood,19.0,0.41304347826086957,0.0,0.0,0.0,0.0,-14809.47,-321.945,0.0,50081.0,1088.7173913043478,0.0,761.4045652173917,738.5300000000001,2635.842105263158,2899.0,2899.0,2899.0,123652.17391304352,0.3811594202898552,351.6421105514007,46.911828924099495,0.6173810980989418,0.92280701754386
COPPEL,AH7510B,Range Hood,18.0,0.72,1.0,0.0,0.0,0.0,-12463.381999999998,-498.5352799999999,-644.0999999999999,54882.0,2195.28,2399.0,673.1336799999999,644.0999999999999,3049.0,2999.0,3410.1111111111113,3799.0,130933.33333333333,0.45999999999999996,361.8471132029843,42.94304143435006,0.6782329983125268,0.6388888888888888
COPPEL,AH7510D,Range Hood,114.0,1.2527472527472527,1.0,0.0,0.0,0.0,-82724.21833333331,-909.0573443223441,-713.4,345586.0,3797.6483516483518,2999.0,711.8982295482294,713.4,3031.4561403508774,2999.0,3449.0,2999.0,107191.6971916971,2.0354090354090335,327.4014312609172,35.35980473703642,1.4266776214019177,1.6247563352826495
COPPEL,AH7510S,Range Hood,157.0,3.488888888888889,3.0,0.0,0.0,0.0,-131224.22661764707,-2916.0939248366017,-2470.02,459943.0,10220.955555555556,8997.0,834.3703202614378,829.0738235294117,2929.5732484076434,2999.0,3660.7834394904457,3699.0,88555.55555555556,7.119191919191919,297.5828549422086,30.228141796314375,2.6681813879854417,2.0405327156919513
COPPEL,AKT699IX,Cooktops,11.0,0.2619047619047619,0.0,0.0,0.0,0.0,-29592.12,-704.5742857142857,0.0,79089.0,1883.0714285714287,0.0,2552.536666666667,2530.905,7189.909090909091,6599.0,10799.0,10799.0,4650272.938443669,0.29558652729384477,2156.4491504423813,646.7777102110326,0.5436786985838646,1.1286031042128617
COPPEL,AKT935NB,Cooktops,15.0,0.2459016393442623,0.0,0.0,0.0,0.0,-56702.020000000004,-929.5413114754099,0.0,269885.0,4424.3442622950815,0.0,3791.3825409836077,3689.515,17992.333333333332,18999.0,23479.0,22999.0,6198989.071038253,0.2218579234972676,2489.776911901597,344.53502812521555,0.47101796515341915,0.9022222222222216
COPPEL,ALD1035JE,Washing Machine,26.0,1.2380952380952381,1.0,0.0,0.0,0.0,-56125.940500000004,-2672.6638333333335,-2225.5275,159174.0,7579.714285714285,5999.0,2135.8904841269846,2200.17,6122.076923076923,5999.0,6314.384615384615,6699.0,320619.04761904775,0.5904761904761907,566.2323265401294,52.37096032075114,0.7684244858645453,0.4769230769230771
COPPEL,ALD1645JE,Washing Machine,3299.0,64.68627450980392,43.0,0.0,0.0,0.0,-9184200.154635098,-180082.35597323722,-105817.7505882353,21046301.0,412672.56862745096,279457.0,2737.107381501036,2805.43890410959,6379.600181873295,6299.0,7026.79630190967,6999.0,299231.3725490197,4521.979607843138,547.0204498453597,46.9044084297386,67.2456660896681,69.90632312822069
COPPEL,ALD1945JE,Washing Machine,63.0,2.739130434782609,1.0,0.0,0.0,0.0,-197341.12407085559,-8580.048872645895,-4938.955000000001,483537.0,21023.347826086956,9499.0,3386.0514174029295,3028.98,7675.190476190476,7499.0,8022.809523809524,7999.0,233478.26086956516,6.383399209486165,483.1958825047717,30.41986535628629,2.5265389784220953,2.33044733044733
COPPEL,ALF1551ER,Washing Machine,41.0,1.7083333333333333,1.0,0.0,0.0,0.0,-78672.87683333333,-3278.036534722222,-1922.55,196359.0,8181.625,5199.0,1884.350826388889,1902.145,4789.243902439024,4699.0,5062.414634146341,5199.0,215000.0,1.4329710144927532,463.6809247747852,44.89226365992901,1.1970676733137326,0.8388123011664897
COPPEL,ALF1651EB,Washing Machine,8157.0,140.63793103448276,132.0,0.0,0.0,0.0,-15508196.738982249,-267382.7023962457,-250050.67260791367,33642343.0,580040.3965517242,549217.5,1888.2915488552946,1913.3462827225133,4124.352458011524,3999.0,4610.205099914184,4599.0,58744.70659407138,5489.077132486388,242.37307316216334,14.243376916044173,74.08830631406273,39.02984843498964
COPPEL,ALF2053ER,Washing Machine,46269.0,358.6744186046512,345.0,0.0,0.0,0.0,-99843362.56487408,-773979.5547664658,-728019.7848238484,232137531.0,1799515.7441860465,1761233.0,2159.610320027046,2160.6036480686694,5017.128768722038,4999.0,5811.933065335322,5699.0,89887.35465116278,14150.127543604653,299.81219896989313,17.91609480138156,118.95430863825258,39.451175800752125
COPPEL,ALF2253EB,Washing Machine,12.0,1.5,1.0,0.0,0.0,0.0,-24739.926666666666,-3092.4908333333333,-2190.16,72388.0,9048.5,6399.0,2067.7120833333333,1981.5733333333333,6032.333333333333,5999.0,6265.666666666667,5999.0,217142.85714285713,0.5714285714285714,465.985898008574,35.99649507811082,0.7559289460184544,0.38095238095238093
COPPEL,ALF2253EM,Washing Machine,56658.0,442.640625,420.0,0.0,0.0,0.0,-121618069.53462431,-950141.1682392524,-898945.3445187167,304755242.0,2380900.328125,2283352.0,2151.693073894432,2144.249815157117,5378.856330968266,5299.0,6090.312789014791,5999.0,67292.69192913386,13874.279281496063,259.40834976756986,12.510594778615378,117.78913057449768,31.344342335265914
COPPEL,AM1807B,Microwave,26.0,0.49056603773584906,0.0,0.0,0.0,0.0,-21116.976000000002,-398.4335094339623,0.0,60374.0,1139.132075471698,0.0,786.9767169811323,759.7340000000002,2322.076923076923,2399.0,2899.0,2899.0,124194.4847605224,0.6008708272859209,352.41237884121267,53.48422506001893,0.7751585820242983,1.2248520710059156
COPPEL,AM1807D,Microwave,5038.0,458.0,486.0,0.0,0.0,0.0,-4227318.027418201,-384301.6388562001,-425013.7141706161,11078562.0,1007142.0,1068714.0,822.7255301461403,873.5076427360091,2199.0,2199.0,3299.0,3299.0,0.0,22319.8,0.0,0.0,149.3981258249246,48.73318777292576
COPPEL,AM1807W,Microwave,70.0,1.1864406779661016,1.0,0.0,0.0,0.0,-58031.20666666666,-983.5797740112993,-842.6949999999999,154730.0,2622.5423728813557,2299.0,803.3423446327683,842.6949999999999,2210.4285714285716,2299.0,2554.714285714286,2499.0,49362.94564582115,1.2922267679719464,222.17773436107666,22.33184382606786,1.1367615264302124,1.089162561576355
COPPEL,AP2420S,Cooktops,6.0,0.42857142857142855,0.0,0.0,0.0,0.0,-9155.044,-653.9317142857143,0.0,40494.0,2892.4285714285716,0.0,1455.5254285714288,1402.7889999999998,6749.0,6999.0,7899.0,6999.0,263791.2087912088,0.26373626373626374,513.6060832887484,39.08596959419304,0.5135525910130955,0.6153846153846154
COPPEL,AP3020S,Cooktops,78.0,1.4181818181818182,1.0,0.0,0.0,0.0,-122397.0,-2225.4,-1599.7999999999995,363522.0,6609.490909090909,4999.0,1589.1789090909092,1564.84,4660.538461538462,4999.0,6699.0,6699.0,1004094.2760942756,1.8033670033670037,1002.0450469386471,215.44597998292673,1.3428950083185967,1.2716049382716053
COPPEL,AS8518F,Refrigerators,59.0,3.933333333333333,4.0,0.0,0.0,0.0,-178849.65000000002,-11923.310000000001,-12125.4,447241.0,29816.066666666666,27596.0,3031.3499999999995,3031.35,7580.35593220339,7299.0,8599.0,8599.0,622857.1428571428,8.209523809523809,789.2129895390361,82.16726871769679,2.865226659362887,2.0871670702179177
COPPEL,AT1130F,Refrigerators,5530.0,81.32352941176471,30.5,0.0,0.0,0.0,-32919927.6287316,-484116.58277546475,-196914.47809090908,57803670.0,850053.9705882353,338569.5,5910.9868585542235,5904.958982758621,10452.74321880651,10299.0,12156.396021699818,11999.0,461185.2502194907,16206.580333625994,679.106214240078,44.12097767691539,127.30506798091737,199.28525545869215
COPPEL,AT1330D,Refrigerators,6.0,0.8571428571428571,1.0,0.0,0.0,0.0,-42629.32169732939,-6089.903099618484,-7104.886949554897,68994.0,9856.285714285714,11499.0,7104.886949554899,7104.886949554897,11499.0,11499.0,13499.0,13499.0,0.0,0.47619047619047605,0.0,0.0,0.6900655593423541,0.5555555555555555
COPPEL,AT9007G,Refrigerators,4.0,1.3333333333333333,1.0,0.0,0.0,0.0,-31411.079145400592,-10470.35971513353,-7852.769786350148,47596.0,15865.333333333334,11899.0,7852.769786350148,7852.769786350148,11899.0,11899.0,11899.0,11899.0,0.0,0.3333333333333333,0.0,0.0,0.5773502691896257,0.25
COPPEL,AW5300D,Ranges,29854.0,235.0708661417323,204.0,0.0,0.0,0.0,-65536547.0856028,-516035.80382364406,-462457.9111576542,158631846.0,1249069.653543307,1112586.0,2188.5763312008567,2206.5773638968485,5313.587659945066,5199.0,6810.449052053326,6799.0,238801.39982502162,16223.685414323214,488.6731011883318,44.94165055846476,127.37223172388562,69.01614683523307
